sample_id,question,gold_answer,supporting_sentence,answer_type,difficulty,category_group,page_title,section_title,chunk_id,quality_score,n_clean_contexts,decision,question_clear,answer_in_evidence,answer_unique,needs_title,time_sensitive_ok,notes
seed_000144,What event led to the establishment of the State of Israel and the displacement of more than half of the mandate's Palestinian Arab population?,the 1948 Palestine war,"During the ensuing 1948 Palestine war, the State of Israel was founded and more than half of the mandate's predominantly Palestinian Arab population fled or were expelled by Israeli forces, referred to by Palestinians as the Nakba.",other,medium,historical_event,Israeli–Palestinian conflict,Lead,46216_1366016199_0_1,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000145,"What event, occurring in the late 15th and early 16th centuries, contributed to the easing of the severe shortage of precious metals in Europe and the subsequent increase in inflation due to the influx of gold and silver from America?",The Spanish mined American gold and silver at minimal cost and flooded the European market with an abundance of specie.,The Spanish mined American gold and silver at minimal cost and flooded the European market with an abundance of specie. This influx caused a relative decrease in the value of these metals in comparison with agricultural and craft products.,other,medium,historical_event,Price revolution,Background,42616_1365350301_1_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000146,"What type of treaty is characterized by being an agreement made by negotiations between two parties, established in writing and signed by representatives of the parties, and is usually then ratified by the lawmaking authority of each party or organization?",bilateral treaty,"A bilateral treaty (also called a bipartite treaty) is a treaty strictly between two subjects of public international law, generally either sovereign states or international organisations established by treaty. It is an agreement made by negotiations between two parties, established in writing and signed by representatives of the parties. Treaties can span in substance and complexity, regarding a wide variety of matters, such as territorial boundaries, trade and commerce, political alliances, and more.",other,medium,historical_event,Bilateral treaty,Lead,9574282_1278868670_0_0,1.0,8,fix,yes,yes,yes,no,no,[auto-review] question uses relative/time-sensitive phrasing
seed_000147,What event marked the beginning of sectarian conflict in Palestine following the Zionist migrations and the end of Ottoman rule?,"sectarian conflict had begun following the first, second, and third waves of Zionist migration to Palestine and the Franco-British occupation and administration (1918–1920) of the former territories of Ottoman Syria (1516–1918) and the dissolution of the Ottoman Empire after World War I","By 1920, sectarian conflict had begun following the first, second, and third waves of Zionist migration to Palestine and the Franco-British occupation and administration (1918–1920) of the former territories of Ottoman Syria (1516–1918) and the dissolution of the Ottoman Empire after World War I.",other,medium,historical_event,Arab–Israeli conflict,Lead,7960202_1366193835_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000148,When did Walt Whitman Rostow place the beginning of the commercial revolution?,1488,"Walt Whitman Rostow placed the beginning 'arbitrarily' in 1488, the year the first European sailed around the Cape of Good Hope.",date,medium,historical_event,Commercial revolution,Origins of the commercial revolution,144571_1349937995_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000149,"What did Francesco Cossiga attribute the crash to, which was later contested by Giuliano Amato in September 2023?",the shooting down by a French missile during a dogfight between Libyan and French fighter jets,"Francesco Cossiga, the Prime Minister of Italy at the time, attributed the crash to the shooting down by a French missile during a dogfight between Libyan and French fighter jets. The technical commission's report concluded that a bomb hidden in the rear lavatory caused the aircraft's destruction. However, this conclusion still remains highly contested.",other,medium,historical_event,Itavia Flight 870,Lead,1171476_1365767306_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000150,What happened after the Ahom king failed to retake the entire kingdom during the Moamoria rebellion?,"a portion in the north-east, Bengmara (modern-day Tinsukia district), became known as Matak Rajya ruled by a newly created office called Borsenapati, became a tribute-paying but virtually independent territory","A portion in the north-east, Bengmara (modern-day Tinsukia district), became known as Matak Rajya ruled by a newly created office called Borsenapati, became a tribute-paying but virtually independent territory.",other,medium,historical_event,Moamoria rebellion,Lead,4401589_1362818007_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000151,What specific group has been targeted by state violence according to the passage?,women,State violence has targeted women in particular.,other,medium,historical_event,Papua conflict,Lead,21657843_1365601259_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000152,Which two countries provided direct military support to Malaysia during the conflict that occurred between 1963 and 1966?,"United Kingdom, Australia, and New Zealand","Malaysia had direct military support from the United Kingdom, Australia, and New Zealand.",other,hard,historical_event,Indonesia–Malaysia confrontation,Lead,206387_1358618608_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000153,"Which treaty, signed in Valencia on the Iberian Peninsula in 1245, was one of only two surviving bilingual Muslim-Christian surrender treaties and ended the reconquista according to King James I?",Al-Azraq Treaty of 1245,"The Al-Azraq Treaty of 1245 was a surrender treaty between the Christian King James I of Aragón, his son-in-law Prince Alfonso X of Castile, and the Mudéjar commander Abū 'Abd Allāh Muhammad ibn Hudhayl, more commonly known as al-Azraq.",other,hard,historical_event,Al-Azraq Treaty of 1245,Lead,5704457_1291709560_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000154,"What event, which occurred in 1984, led to the demand for a separate Sikh state gaining momentum and involved the Indian Army in the Golden Temple in Amritsar?",Operation Blue Star,"This movement was initially peaceful, but foreign involvement and political pressures drove a heavy handed response from Indian authorities. The demand for a separate Sikh state gained momentum after the Indian Army's Operation Blue Star in 1984 aimed to flush out militants residing in the Golden Temple in Amritsar, a holy site for Sikhs.",other,hard,historical_event,"Insurgency in Punjab, India",Lead,2451103_1364687977_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000155,"Between which years did the Sheepshooters' War result in the slaughter of at least 25,000 sheep and involve gunfights leading to a few deaths?",1895 and 1906,"Between 1895 and 1906, the Sheepshooters, as they were called, slaughtered at least 25,000 sheep. A few men were also killed during gunfights or related incidents.",date,hard,historical_event,Sheepshooters' War,Lead,34416133_1360638024_0_0,1.0,1,fix,yes,yes,no,no,yes,[auto-review] multiple candidate values for answer_type in evidence
seed_000156,In which year did the First East Turkestan Republic establish itself after the Kumul Rebellion and before its destruction in 1934?,1933,"It is centred around the Uyghurs, a Turkic ethnic group who constitute a plurality (or 'relative majority') of the region's population. In the 1930s, armed conflicts known as the Xinjiang Wars broke out during the Warlord Era of the Republic of China and the Chinese Civil War, beginning with the Kumul Rebellion which saw the establishment of the First East Turkestan Republic in 1933 as well as its destruction in 1934.",date,hard,historical_event,Xinjiang conflict,Lead,39225224_1361282776_0_0,1.0,1,fix,no,yes,no,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; multiple candidate values for answer_type in evidence
seed_000157,"Which episode of Futurama, directed by James Purdum and written by Eric Horsted, aired on Fox in the United States on December 22, 2002?",A Taste of Freedom,"""A Taste of Freedom"" is the fifth episode in the fourth season of the American animated television series Futurama, and the 59th episode of the series overall. It first aired on Fox in the United States on December 22, 2002 and also aired on Sky One in early 2003.",other,hard,historical_event,A Taste of Freedom,Lead,3757537_1359842969_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000158,What event in 1917 supported the establishment of a 'Jewish homeland' in Palestine and involved an imperial power's promise to the Zionist movement?,Balfour Declaration,"The Zionist movement garnered the support of an imperial power in the 1917 Balfour Declaration issued by Britain, which promised to support the creation of a 'Jewish homeland' in Palestine.",other,hard,historical_event,Israeli–Palestinian conflict,Lead,46216_1366016199_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000159,"Which two individuals are credited as the authors of the Kellogg–Briand Pact, and when was it signed by Germany, France, and the United States?",United States Secretary of State Frank B. Kellogg and French foreign minister Aristide Briand,"Sponsored by France and the US, the Pact is named after its authors, United States Secretary of State Frank B. Kellogg and French foreign minister Aristide Briand.",person,hard,historical_event,Kellogg–Briand Pact,Lead,17023_1363802558_0_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000160,Where is EyeMail Inc. based?,"Atlanta, Georgia","EyeMail Inc. is an American communications technology and digital marketing company based in Atlanta, Georgia.",location,easy,organization_product,EyeMail,Lead,69188881_1350694579_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000161,What is the maximum number of concurrent participants allowed in the free plan of Zoom Workplace?,100,"The free plan allows up to 100 concurrent participants, with a 40-minute time restriction.",numeric,easy,organization_product,Zoom (software),Lead,63435456_1365198641_0_0,1.0,8,fix,yes,yes,yes,no,no,[auto-review] question uses relative/time-sensitive phrasing
seed_000162,"How many prime contractors, value-added resellers, system integrators and other channel partners does Carahsoft support?","3,000","The company supports more than 3,000 prime contractors, value-added re-sellers, system integrators and other channel partners.",numeric,easy,organization_product,Carahsoft,Operations,33107966_1359119609_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000163,Where is Centrical headquartered?,"New York City, NY","Centrical is headquartered in New York City, NY, with offices in Israel and the United Kingdom.",location,easy,organization_product,Centrical,Lead,77189892_1365583854_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000164,When was Workiva Inc. formed?,August 2008,"In August 2008, Workiva Inc. was formed as WebFilings LLC in California by Jerry Behar and a team of five other entrepreneurs.",date,easy,organization_product,Workiva,2008 - 2014,43191345_1359642333_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000165,Where was MapInfo Corporation headquartered?,"North Greenbush, New York","It was headquartered in North Greenbush, New York.",location,easy,organization_product,MapInfo Corporation,Lead,1894018_1359701204_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000166,In which month did FluentPet Inc. launch its first product and how many households have they reached by reaching this milestone?,June,"Since the launch of its first product, FluentPet HexTiles in June of 2020, the company has reached over 100,000 households, and has sold over 2 million buttons.",date,easy,organization_product,FluentPet,Lead,82027391_1361519116_0_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000167,"In which year did Eyeris integrate Texas Instruments Jacinto TDA4 SoC processors and 2D RGB-IR image sensors into its in-cabin sensing AI solution, and what was the primary purpose of this integration?",2020,"In January 2020, Eyeris integrated Texas Instruments (TI) Jacinto TDA4 SoC processors and 2D RGB-IR image sensors into its in-cabin sensing AI solution.",date,easy,organization_product,Eyeris,History,79328415_1359506222_1_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000168,"In which two cities does Backbone Labs, Inc. have offices and what type of technology does the company specialize in developing for mobile devices?","Atherton, California and Seattle, Washington","Backbone Labs, Inc. is an American technology company with offices in Atherton, California and Seattle, Washington.",location,easy,organization_product,Backbone Labs,Lead,68688438_1361054872_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000169,What type of environments do Free Wave's radios support for data transmission?,clear line-of-sight environments and harsh environments,"Their radios can capture and transmit data from devices such as sensors, gauges, valves, robots, drones, and unmanned vehicles over long distances (60+ miles / 96+ kilometers) in clear line-of-sight environments and harsh environments.",other,easy,organization_product,FreeWave Technologies,Lead,5263545_1365838161_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000170,When did the MacOS version of Studio Splice enter private beta?,October 2013,The site and the MacOS version of Studio Splice was launched in private beta in October 2013.,date,easy,organization_product,Splice (platform),History,44634073_1317886543_1_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000171,When did Robert and Leland Ackerley found Smith?,1984,"In 1984, brothers Robert and Leland Ackerley and their wives, Nora and Carmen, founded Smith.",date,easy,organization_product,Smith (electronics distributor),History,40759550_1366069463_1_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000172,When did Jobs die?,later that year,Jobs resigned in 2011 for health reasons and died later that year.,other,easy,organization_product,Apple Inc.,Lead,856_1366003991_0_1,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000173,"Where is EAB Global, Inc headquartered?","Washington, DC","EAB Global, Inc is an education company headquartered in Washington, DC, with additional U.S. offices in Richmond, Virginia, Minneapolis, Minnesota, and Philadelphia, Pennsylvania, as well as international offices in the United Kingdom, Australia, Malaysia, and Nepal.",location,easy,organization_product,EAB (company),Lead,56207761_1366570434_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000174,When was Eagle Eye Networks founded?,2012,"Eagle Eye Networks was founded in 2012 by Dean Drako, Barracuda Networks' founder and former CEO.",date,easy,organization_product,Eagle Eye Networks,History,44413466_1330504621_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000175,"In which city was the second office of AMAZE established, and what is the full name of the company before it became AMAZEVR?","Seoul, South Korea","Its headquarters is located in Los Angeles, California, with a second office in Seoul, South Korea.",location,easy,organization_product,AMAZE (company),Lead,80020867_1296225068_0_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000176,What was iDroid's first product launch after becoming a smartphone and tablet PC manufacturer in 2014?,5-inch-screen-sized Smartphone,"In first quarter of 2014, iDroid launched its first large 5-inch-screen-sized Smartphone under its smart phone line ""Tango"".",other,medium,organization_product,IDroid USA,Lead,45356497_1329165362_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000177,What was the revenue and employment status of the combined entity formed by Schneider Electric after acquiring APC in 2007?,"US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide","In 2007, Schneider Electric acquired APC and combined it with MGE UPS Systems to form Schneider Electric's Critical Power & Cooling Services Business Unit, which recorded 2007 revenue of US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide.",numeric,medium,organization_product,APC by Schneider Electric,Lead,1952396_1359325587_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000178,"Which country does EAB Global, Inc have an office in that is not located in the United States or another country mentioned in the passage besides the United Kingdom and Australia?",Malaysia,"EAB Global, Inc is an education company headquartered in Washington, DC, with additional U.S. offices in Richmond, Virginia, Minneapolis, Minnesota, and Philadelphia, Pennsylvania, as well as international offices in the United Kingdom, Australia, Malaysia, and Nepal.",location,medium,organization_product,EAB (company),Lead,56207761_1365381130_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000179,What was the name change of California Microwave before it was sold to Moseley Associates?,Adaptive Broadband,"As California Microwave consolidated and sold off businesses, CalMic changed its name to Adaptive Broadband.",other,medium,organization_product,Microwave Data Systems,History,907134_1359592640_1_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000180,Which type of media content is Runway AI's technology used for besides films?,television shows,"Runway's tools and AI models have been utilized in films such as Everything Everywhere All at Once, and in editing television shows like The Late Show with Stephen Colbert.",other,medium,organization_product,Runway (company),Lead,74826000_1365756400_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000181,In which month did Glean introduce its third-generation Glean Assistant after reporting $100 million in annual recurring revenue?,September,"In September 2025, Glean introduced a third-generation Glean Assistant and an Enterprise Graph focused on personalization and multi-step task execution.",other,medium,organization_product,Glean Technologies,History,75514588_1339929546_1_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000182,What happened after AIRO acquired Aspen Avionics and merged with Coastal Defense in 2021?,Jaunt Air Mobility entered into a merger with the AIRO group.,"On October 6, 2021, Jaunt Air Mobility entered into a merger with the AIRO group.",organization,medium,organization_product,AIRO Group,History and expansion,70966284_1364465529_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000183,What type of service does Abra Private provide compared to Abra Prime?,investment advisory service,"Its offerings include Abra Private, an SEC-registered investment advisory service for high-net-worth investors and family offices; Abra Prime, a prime broker for digital asset trading, lending, and derivatives;",other,medium,organization_product,Abra (company),Lead,53408773_1364040178_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000184,In what year did ESTsoft list on the KOSDAQ market compared to its founding year?,2008,ESTsoft listed on the KOSDAQ market in 2008 (ticker: 047560).,numeric,medium,organization_product,ESTsoft,Lead,1903056_1353951689_0_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000185,What is the total payment volume processed by Stripe in 2025?,$1.9 trillion,"Stripe is the largest privately owned financial technology company with a valuation of about $159 billion and over $1.9 trillion in payment volume processed in 2025, processing transactions for 5 million businesses in that year.",numeric,medium,organization_product,"Stripe, Inc.",Lead,32845520_1367214423_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000186,"How many more downloads did Audacity have on Google Code and SourceForge combined compared to its downloads at FossHub as of February 15, 2026?",over 200 million,"It was previously served by Google Code and SourceForge, where it was downloaded over 200 million times.",numeric,medium,organization_product,Audacity (audio editor),Lead,335605_1364606757_0_0,1.0,1,fix,no,yes,yes,yes,no,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000187,What technology does Automated Grading Systems use to assess card condition besides AI?,3D laser scanning technology,The company uses artificial intelligence (AI) and 3D laser scanning technology to assess card condition.,other,medium,organization_product,"Automated Grading Systems, Inc.",Lead,80786345_1358782416_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000188,Where is Caper headquartered?,"Manhattan, New York","It is headquartered in Manhattan, New York.",location,medium,organization_product,Caper AI,Lead,66618624_1359396372_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000189,Which international organization provides data security solutions for IBM's Power i servers and also serves clients such as Fiat and Agfa?,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc. is an international organization that provides data security solutions for IBM's Power i servers.",organization,medium,organization_product,Raz-Lee,Lead,25265843_1362544991_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000190,What was the trading symbol used by the company when it was listed on the New York Stock Exchange in November 1994?,IO,"and was listed on the New York Stock Exchange in November 1994 using the trading symbol ""IO""",other,hard,organization_product,ION Geophysical,History,15704286_1359543122_1_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000191,In which year did Stripe process over $1.9 trillion in payment volume and how many businesses were processing transactions through the company at that time?,5 million,"Stripe is the largest privately owned financial technology company with a valuation of about $159 billion and over $1.9 trillion in payment volume processed in 2025, processing transactions for 5 million businesses in that year.",numeric,hard,organization_product,"Stripe, Inc.",Lead,32845520_1364989656_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000192,When was the company founded?,1986,"Founded in 1986 by Canadians Vincent John Vincent and Francis MacDougall, this privately held company develops and licenses gesture recognition software based on computer vision techniques.",date,easy,organization_product,GestureTek,Founding,22717006_1288334569_1_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000193,Where is DB Networks headquartered?,"San Diego, California","The company is headquartered in San Diego, California, and its regional offices are located in Palo Alto, California and Seattle, Washington.",location,easy,organization_product,DB Networks,Lead,38846447_1359416117_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000194,When did George Krasl die?,"August 5, 1976","On June 8, 1977, Robert J. Warren (1933-2022), husband of Elizabeth D. Schultz and son-in-law of Carl Schultz, and family, have become the sole owners of the company, acquiring outstanding stocks which had become the property of the George J. Krasl Trust following George Krasl's death on August 5, 1976.",date,easy,organization_product,LECO Corporation,About,1228769_1356796747_1_0,1.0,8,fix,yes,yes,no,yes,yes,[auto-review] question needs page title for disambiguation; multiple candidate values for answer_type in evidence
seed_000195,"In which city was Snowflake Inc. founded and where is it headquartered, given that it operates on AWS, Azure, and GCP?",San Mateo,"Snowflake Inc. is an American cloud-based artificial intelligence (AI) data platform company founded in San Mateo, California, and headquartered in Menlo Park.",location,easy,organization_product,Snowflake Inc.,Lead,47443042_1365433714_0_0,1.0,1,fix,no,yes,yes,yes,no,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000196,When was the concept of the Hyperloop popularized?,2013,"The concept of the Hyperloop was popularized in 2013 by Elon Musk, not affiliated with HyperloopTT.",date,easy,organization_product,Hyperloop Transportation Technologies,Lead,43436569_1359539986_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000197,"What city is the current owner of the technology originally developed by Solopower Inc. headquartered in, and what type of company is it?",Portland,"Solopower Systems Inc., a solar panel development & manufacturing company based in Portland, Oregon.",location,easy,organization_product,SoloPower Systems,Lead,43357825_1359502292_0_0,1.0,8,fix,no,yes,yes,yes,no,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000198,Where was Text founded?,"Wroclaw, Poland","The company was founded in Wroclaw, Poland in 2002, and also has US offices in Boston, Massachusetts.",location,easy,organization_product,Text (company),Lead,15905137_1364551860_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000199,In which year did OFS sell 103 acres of its property to Gwinnett County commissioners and under what condition were they allowed to remain in their space until 2024?,2018,"In 2018, OFS sold 103 acres of its property to Gwinnett County commissioners. Per its agreement, the commissioners allowed the company to stay in its space until 2024.",date,easy,organization_product,OFS (company),History,52904124_1359628615_1_0,1.0,8,fix,no,yes,no,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; multiple candidate values for answer_type in evidence
