eval_id,sample_id,model_name,condition,severity,exact_match,token_f1,semantic_similarity,llm_judge_correct,abstained,hallucinated,prediction,gold_answer
eval_Qwen_Qwen2.5-7B-Instruct_000660,seed_000092__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,1.0,1.0,1.0,True,False,False,1993,1993
eval_Qwen_Qwen2.5-7B-Instruct_000661,seed_000093__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,1.0,1.0,1.0,True,False,False,John Ternus,John Ternus
eval_Qwen_Qwen2.5-7B-Instruct_000662,seed_000093__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,1.0,1.0,1.0,True,False,False,John Ternus,John Ternus
eval_Qwen_Qwen2.5-7B-Instruct_000663,seed_000093__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,1.0,1.0,1.0,True,False,False,John Ternus,John Ternus
eval_Qwen_Qwen2.5-7B-Instruct_000664,seed_000094__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,1.0,1.0,1.0,True,False,False,Elon Musk,Elon Musk
eval_Qwen_Qwen2.5-7B-Instruct_000665,seed_000094__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,1.0,1.0,1.0,True,False,False,Elon Musk,Elon Musk
eval_Qwen_Qwen2.5-7B-Instruct_000666,seed_000094__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,1.0,1.0,1.0,True,False,False,Elon Musk,Elon Musk
eval_Qwen_Qwen2.5-7B-Instruct_000667,seed_000095__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,1.0,1.0,1.0,True,False,False,Audacity,Audacity
eval_Qwen_Qwen2.5-7B-Instruct_000668,seed_000095__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,1.0,1.0,1.0,True,False,False,Audacity,Audacity
eval_Qwen_Qwen2.5-7B-Instruct_000669,seed_000095__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,1.0,1.0,1.0,True,False,False,Audacity,Audacity
eval_Qwen_Qwen2.5-7B-Instruct_000670,seed_000096__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,1.0,1.0,1.0,True,False,False,"Los Angeles, California","Los Angeles, California"
eval_Qwen_Qwen2.5-7B-Instruct_000671,seed_000096__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,1.0,1.0,1.0,True,False,False,"Los Angeles, California","Los Angeles, California"
eval_Qwen_Qwen2.5-7B-Instruct_000672,seed_000096__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,1.0,1.0,1.0,True,False,False,"Los Angeles, California","Los Angeles, California"
eval_Qwen_Qwen2.5-7B-Instruct_000673,seed_000097__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,0.0,0.4,0.3916083916083916,False,False,False,Automated Grading Systems uses artificial intelligence (AI) and 3D laser scanning technology to assess card condition.,3D laser scanning technology
eval_Qwen_Qwen2.5-7B-Instruct_000674,seed_000097__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,0.0,0.4,0.3916083916083916,False,False,False,Automated Grading Systems uses artificial intelligence (AI) and 3D laser scanning technology to assess card condition.,3D laser scanning technology
eval_Qwen_Qwen2.5-7B-Instruct_000675,seed_000097__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,0.0,0.4,0.3916083916083916,False,False,False,Automated Grading Systems uses artificial intelligence (AI) and 3D laser scanning technology to assess card condition.,3D laser scanning technology
eval_Qwen_Qwen2.5-7B-Instruct_000676,seed_000098__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,1.0,1.0,1.0,True,False,False,1986,1986
eval_Qwen_Qwen2.5-7B-Instruct_000677,seed_000098__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,1.0,1.0,1.0,True,False,False,1986,1986
eval_Qwen_Qwen2.5-7B-Instruct_000678,seed_000098__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,1.0,1.0,1.0,True,False,False,1986,1986
eval_Qwen_Qwen2.5-7B-Instruct_000679,seed_000099__context_noise__low,Qwen/Qwen2.5-7B-Instruct,context_noise,low,1.0,1.0,1.0,True,False,False,conventions,conventions
eval_Qwen_Qwen2.5-7B-Instruct_000680,seed_000099__context_noise__medium,Qwen/Qwen2.5-7B-Instruct,context_noise,medium,1.0,1.0,1.0,True,False,False,conventions,conventions
eval_Qwen_Qwen2.5-7B-Instruct_000681,seed_000099__context_noise__high,Qwen/Qwen2.5-7B-Instruct,context_noise,high,0.0,0.0,0.0,,True,False,,conventions
eval_Qwen_Qwen2.5-7B-Instruct_000682,seed_000000__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,29 March 1964,29 March 1964
eval_Qwen_Qwen2.5-7B-Instruct_000683,seed_000000__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,29 March 1964,29 March 1964
eval_Qwen_Qwen2.5-7B-Instruct_000684,seed_000000__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,29 March 1964,29 March 1964
eval_Qwen_Qwen2.5-7B-Instruct_000685,seed_000001__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"January 8, 2013","January 8, 2013"
eval_Qwen_Qwen2.5-7B-Instruct_000686,seed_000001__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"January 8, 2013","January 8, 2013"
eval_Qwen_Qwen2.5-7B-Instruct_000687,seed_000001__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"January 8, 2013","January 8, 2013"
eval_Qwen_Qwen2.5-7B-Instruct_000688,seed_000002__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,0.0,0.8,0.7096774193548387,True,False,False,"Addis Ababa, Ethiopia",Addis Ababa
eval_Qwen_Qwen2.5-7B-Instruct_000689,seed_000002__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.8,0.7096774193548387,True,False,False,"Addis Ababa, Ethiopia",Addis Ababa
eval_Qwen_Qwen2.5-7B-Instruct_000690,seed_000002__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.8,0.7096774193548387,True,False,False,"Addis Ababa, Ethiopia",Addis Ababa
eval_Qwen_Qwen2.5-7B-Instruct_000691,seed_000003__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,December 2020,December 2020
eval_Qwen_Qwen2.5-7B-Instruct_000692,seed_000003__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,December 2020,December 2020
eval_Qwen_Qwen2.5-7B-Instruct_000693,seed_000003__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,December 2020,December 2020
eval_Qwen_Qwen2.5-7B-Instruct_000694,seed_000004__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"July 30, 1938","July 30, 1938"
eval_Qwen_Qwen2.5-7B-Instruct_000695,seed_000004__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.0,0.17391304347826086,,True,False,I don't know.,"July 30, 1938"
eval_Qwen_Qwen2.5-7B-Instruct_000696,seed_000004__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"July 30, 1938","July 30, 1938"
eval_Qwen_Qwen2.5-7B-Instruct_000697,seed_000005__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,1872,1872
eval_Qwen_Qwen2.5-7B-Instruct_000698,seed_000005__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,1872,1872
eval_Qwen_Qwen2.5-7B-Instruct_000699,seed_000005__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,1872,1872
eval_Qwen_Qwen2.5-7B-Instruct_000700,seed_000006__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,15 June 1947,15 June 1947
eval_Qwen_Qwen2.5-7B-Instruct_000701,seed_000006__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,15 June 1947,15 June 1947
eval_Qwen_Qwen2.5-7B-Instruct_000702,seed_000006__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,15 June 1947,15 June 1947
eval_Qwen_Qwen2.5-7B-Instruct_000703,seed_000007__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"December 1, 1942","December 1, 1942"
eval_Qwen_Qwen2.5-7B-Instruct_000704,seed_000007__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"December 1, 1942","December 1, 1942"
eval_Qwen_Qwen2.5-7B-Instruct_000705,seed_000007__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"December 1, 1942","December 1, 1942"
eval_Qwen_Qwen2.5-7B-Instruct_000706,seed_000008__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,21 October 1958,21 October 1958
eval_Qwen_Qwen2.5-7B-Instruct_000707,seed_000008__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,21 October 1958,21 October 1958
eval_Qwen_Qwen2.5-7B-Instruct_000708,seed_000008__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,21 October 1958,21 October 1958
eval_Qwen_Qwen2.5-7B-Instruct_000709,seed_000009__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"October 23, 2024","October 23, 2024"
eval_Qwen_Qwen2.5-7B-Instruct_000710,seed_000009__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"October 23, 2024","October 23, 2024"
eval_Qwen_Qwen2.5-7B-Instruct_000711,seed_000009__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"October 23, 2024","October 23, 2024"
eval_Qwen_Qwen2.5-7B-Instruct_000712,seed_000010__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"Queens, New York City","Queens, New York City"
eval_Qwen_Qwen2.5-7B-Instruct_000713,seed_000010__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"Queens, New York City","Queens, New York City"
eval_Qwen_Qwen2.5-7B-Instruct_000714,seed_000010__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"Queens, New York City","Queens, New York City"
eval_Qwen_Qwen2.5-7B-Instruct_000715,seed_000011__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"April 24, 1984","April 24, 1984"
eval_Qwen_Qwen2.5-7B-Instruct_000716,seed_000011__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"April 24, 1984","April 24, 1984"
eval_Qwen_Qwen2.5-7B-Instruct_000717,seed_000011__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"April 24, 1984","April 24, 1984"
eval_Qwen_Qwen2.5-7B-Instruct_000718,seed_000012__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,13 April 1940,13 April 1940
eval_Qwen_Qwen2.5-7B-Instruct_000719,seed_000012__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,13 April 1940,13 April 1940
eval_Qwen_Qwen2.5-7B-Instruct_000720,seed_000012__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.0,0.16666666666666666,,True,False,I don't know.,13 April 1940
eval_Qwen_Qwen2.5-7B-Instruct_000721,seed_000013__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Yale,Yale
eval_Qwen_Qwen2.5-7B-Instruct_000722,seed_000013__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Yale,Yale
eval_Qwen_Qwen2.5-7B-Instruct_000723,seed_000013__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Yale,Yale
eval_Qwen_Qwen2.5-7B-Instruct_000724,seed_000014__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Bernheim,Bernheim
eval_Qwen_Qwen2.5-7B-Instruct_000725,seed_000014__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Bernheim,Bernheim
eval_Qwen_Qwen2.5-7B-Instruct_000726,seed_000014__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Bernheim,Bernheim
eval_Qwen_Qwen2.5-7B-Instruct_000727,seed_000015__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,MIT,MIT
eval_Qwen_Qwen2.5-7B-Instruct_000728,seed_000015__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,MIT,MIT
eval_Qwen_Qwen2.5-7B-Instruct_000729,seed_000015__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,MIT,MIT
eval_Qwen_Qwen2.5-7B-Instruct_000730,seed_000016__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"May 7, 2011","May 7, 2011"
eval_Qwen_Qwen2.5-7B-Instruct_000731,seed_000016__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"May 7, 2011","May 7, 2011"
eval_Qwen_Qwen2.5-7B-Instruct_000732,seed_000016__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"May 7, 2011","May 7, 2011"
eval_Qwen_Qwen2.5-7B-Instruct_000733,seed_000017__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,1951,1951
eval_Qwen_Qwen2.5-7B-Instruct_000734,seed_000017__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,1951,1951
eval_Qwen_Qwen2.5-7B-Instruct_000735,seed_000017__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,1951,1951
eval_Qwen_Qwen2.5-7B-Instruct_000736,seed_000018__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,8 April 2024,8 April 2024
eval_Qwen_Qwen2.5-7B-Instruct_000737,seed_000018__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,8 April 2024,8 April 2024
eval_Qwen_Qwen2.5-7B-Instruct_000738,seed_000018__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,8 April 2024,8 April 2024
eval_Qwen_Qwen2.5-7B-Instruct_000739,seed_000019__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,0.0,0.9375,0.9406392694063926,True,False,False,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics) in Stockholm.,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_000740,seed_000020__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Charles Lyell,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_000741,seed_000020__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Charles Lyell,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_000742,seed_000020__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Charles Lyell,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_000743,seed_000021__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,President Grover Cleveland,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_000744,seed_000021__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.8,0.7619047619047619,True,False,False,Grover Cleveland,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_000745,seed_000021__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.0,0.32432432432432434,,True,False,I don't know.,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_000746,seed_000022__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_Qwen_Qwen2.5-7B-Instruct_000747,seed_000022__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_Qwen_Qwen2.5-7B-Instruct_000748,seed_000022__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Canada
eval_Qwen_Qwen2.5-7B-Instruct_000749,seed_000023__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Sunda Kelapa,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_000750,seed_000023__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Sunda Kelapa,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_000751,seed_000023__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Sunda Kelapa,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_000752,seed_000024__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,0.0,0.888888888888889,0.8717948717948718,False,False,False,The 1535 Laws in Wales Act.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_000753,seed_000024__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.888888888888889,0.8717948717948718,False,False,False,The 1535 Laws in Wales Act.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_000754,seed_000024__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.888888888888889,0.8717948717948718,False,False,False,The 1535 Laws in Wales Act.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_000755,seed_000025__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Abuja,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_000756,seed_000025__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Abuja,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_000757,seed_000025__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Abuja,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_000758,seed_000026__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,11th century.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_000759,seed_000026__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.8,0.8888888888888888,True,False,False,By the 11th century.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_000760,seed_000026__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.0,0.2608695652173913,,True,False,I don't know.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_000761,seed_000027__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Ofu,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_000762,seed_000027__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Ofu,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_000763,seed_000027__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Ofu,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_000764,seed_000028__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,1999,1999
eval_Qwen_Qwen2.5-7B-Instruct_000765,seed_000028__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,1999,1999
eval_Qwen_Qwen2.5-7B-Instruct_000766,seed_000028__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,1999,1999
eval_Qwen_Qwen2.5-7B-Instruct_000767,seed_000029__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_000768,seed_000029__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_000769,seed_000029__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_000770,seed_000031__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,2009,2009
eval_Qwen_Qwen2.5-7B-Instruct_000771,seed_000031__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,2009,2009
eval_Qwen_Qwen2.5-7B-Instruct_000772,seed_000031__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,2009,2009
eval_Qwen_Qwen2.5-7B-Instruct_000773,seed_000032__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,0.0,0.8571428571428571,0.9259259259259259,True,False,False,Federal Capital Territory (FCT),Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_000774,seed_000032__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.0,0.16666666666666666,,True,False,I don't know.,Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_000775,seed_000032__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.8571428571428571,0.9259259259259259,True,False,False,Federal Capital Territory (FCT),Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_000776,seed_000033__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"8,000","8,000"
eval_Qwen_Qwen2.5-7B-Instruct_000777,seed_000033__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,0.0,0.18181818181818182,0.14285714285714285,False,False,False,"8,000 out of 18,000 total officials still work in Bonn.","8,000"
eval_Qwen_Qwen2.5-7B-Instruct_000778,seed_000033__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.18181818181818182,0.14285714285714285,False,False,False,"8,000 out of 18,000 total officials still work in Bonn.","8,000"
eval_Qwen_Qwen2.5-7B-Instruct_000779,seed_000034__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_000780,seed_000034__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_000781,seed_000034__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_000782,seed_000035__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Mauna Loa,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_000783,seed_000035__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Mauna Loa,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_000784,seed_000035__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,0.0,0.0,0.2,,True,False,I don't know.,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_000785,seed_000036__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,36%,36%
eval_Qwen_Qwen2.5-7B-Instruct_000786,seed_000036__chunk_boundary__medium,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,36%,36%
eval_Qwen_Qwen2.5-7B-Instruct_000787,seed_000036__chunk_boundary__high,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,high,1.0,1.0,1.0,True,False,False,36%,36%
eval_Qwen_Qwen2.5-7B-Instruct_000788,seed_000037__chunk_boundary__low,Qwen/Qwen2.5-7B-Instruct,chunk_boundary,low,1.0,1.0,1.0,True,False,False,1960,1960
