eval_id,sample_id,model_name,condition,severity,exact_match,token_f1,semantic_similarity,llm_judge_correct,abstained,hallucinated,prediction,gold_answer
eval_llama_001426,seed_000138__conflict__low,llama,conflict,low,0.0,0.5,0.6376811594202898,True,False,False,The court had no jurisdiction.,ruling that it had no jurisdiction in the matter
eval_llama_001427,seed_000138__conflict__medium,llama,conflict,medium,0.0,0.6666666666666666,0.6666666666666666,True,False,False,It had no jurisdiction.,ruling that it had no jurisdiction in the matter
eval_llama_001428,seed_000138__conflict__high,llama,conflict,high,0.0,0.7142857142857143,0.810126582278481,True,False,False,The court had no jurisdiction in the matter.,ruling that it had no jurisdiction in the matter
eval_llama_001429,seed_000141__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,German,German
eval_llama_001430,seed_000141__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,German,German
eval_llama_001431,seed_000141__conflict__high,llama,conflict,high,0.0,0.0,0.16666666666666666,False,False,True,Option A,German
eval_llama_001432,seed_000142__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,Women,women
eval_llama_001433,seed_000142__conflict__medium,llama,conflict,medium,0.0,0.15384615384615385,0.11363636363636363,False,False,False,"Women and an alternative account, in particular, as well as the indigenous Papuan population.",women
eval_llama_001434,seed_000142__conflict__high,llama,conflict,high,0.0,0.6666666666666666,0.5882352941176471,True,False,False,"Option A, women",women
eval_llama_001435,seed_000144__conflict__low,llama,conflict,low,0.0,0.6909090909090908,0.7697160883280757,True,False,False,"The people felt the US should waive the debt due to France's huge losses of life and material damage, or link payments to reparations from Germany.","whose people felt that the United States should waive the debt in light of the huge losses of life and material damage that France had suffered, or at least link payments to reparations from Germany"
eval_llama_001436,seed_000144__conflict__medium,llama,conflict,medium,0.0,0.5769230769230769,0.668918918918919,True,False,False,"The people felt the US should waive the debt due to France's huge losses in WWI, or link payments to reparations from Germany.","whose people felt that the United States should waive the debt in light of the huge losses of life and material damage that France had suffered, or at least link payments to reparations from Germany"
eval_llama_001437,seed_000144__conflict__high,llama,conflict,high,0.0,0.391304347826087,0.43410852713178294,True,False,False,The French people felt the US should waive the debt due to France's huge losses in WWI.,"whose people felt that the United States should waive the debt in light of the huge losses of life and material damage that France had suffered, or at least link payments to reparations from Germany"
eval_llama_001438,seed_000145__conflict__low,llama,conflict,low,0.0,0.0,0.1875,,True,False,I don't know.,between 1987 and 1993
eval_llama_001439,seed_000145__conflict__medium,llama,conflict,medium,0.0,0.0,0.43243243243243246,True,False,False,"1987-1993, 6 years.",between 1987 and 1993
eval_llama_001440,seed_000145__conflict__high,llama,conflict,high,0.0,0.0,0.43243243243243246,True,False,False,"1987-1993, 6 years.",between 1987 and 1993
eval_llama_001441,seed_000146__conflict__low,llama,conflict,low,0.0,0.28571428571428575,0.15384615384615385,False,False,True,"Off the coast of West Timor, Dutch East Indies. 13 or 14.",13 of the occupants
eval_llama_001442,seed_000146__conflict__medium,llama,conflict,medium,0.0,0.375,0.35,True,False,False,"Off the coast of West Timor, Dutch East Indies, 13 or 14 occupants died.",13 of the occupants
eval_llama_001443,seed_000146__conflict__high,llama,conflict,high,0.0,0.14285714285714288,0.14084507042253522,False,False,True,"Off the coast of West Timor, Dutch East Indies, 14 people died.",13 of the occupants
eval_llama_001444,seed_000148__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,American,American
eval_llama_001445,seed_000148__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,American,American
eval_llama_001446,seed_000148__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,American,American
eval_llama_001447,seed_000149__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,Sino-Soviet split,Sino-Soviet split
eval_llama_001448,seed_000149__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,Sino-Soviet split.,Sino-Soviet split
eval_llama_001449,seed_000149__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,Sino-Soviet split,Sino-Soviet split
eval_llama_001450,seed_000152__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,The Salomón–Lozano Treaty.,Salomón–Lozano Treaty
eval_llama_001451,seed_000152__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,The Salomón–Lozano Treaty.,Salomón–Lozano Treaty
eval_llama_001452,seed_000152__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,The Salomón–Lozano Treaty.,Salomón–Lozano Treaty
eval_llama_001453,seed_000155__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,Treaty of Rome,Treaty of Rome
eval_llama_001454,seed_000155__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,The Treaty of Rome.,Treaty of Rome
eval_llama_001455,seed_000155__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,The Treaty of Rome.,Treaty of Rome
eval_llama_001456,seed_000158__conflict__low,llama,conflict,low,0.0,0.5714285714285715,0.3333333333333333,False,False,True,"Federal court decisions, legislation","legislation, Federal regulations"
eval_llama_001457,seed_000158__conflict__medium,llama,conflict,medium,0.0,0.5714285714285715,0.3333333333333333,False,False,True,"Federal court decisions, legislation.","legislation, Federal regulations"
eval_llama_001458,seed_000158__conflict__high,llama,conflict,high,0.0,0.5714285714285715,0.3333333333333333,False,False,True,"Federal court decisions, legislation","legislation, Federal regulations"
eval_llama_001459,seed_000161__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,Amazon Kinesis,Amazon Kinesis
eval_llama_001460,seed_000161__conflict__medium,llama,conflict,medium,0.0,0.0,0.2608695652173913,False,False,True,Microsoft,Amazon Kinesis
eval_llama_001461,seed_000161__conflict__high,llama,conflict,high,0.0,0.8,0.8,False,False,False,"OpenAI, Amazon Kinesis",Amazon Kinesis
eval_llama_001462,seed_000163__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,"Washington, DC","Washington, DC"
eval_llama_001463,seed_000163__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,"Washington, DC","Washington, DC"
eval_llama_001464,seed_000163__conflict__high,llama,conflict,high,0.0,0.6666666666666666,0.7027027027027027,False,False,False,"Sydney and Washington, DC.","Washington, DC"
eval_llama_001465,seed_000173__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,Seoul,Seoul
eval_llama_001466,seed_000173__conflict__medium,llama,conflict,medium,0.0,0.5,0.45454545454545453,True,False,False,"Seoul, South Korea",Seoul
eval_llama_001467,seed_000173__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,Seoul,Seoul
eval_llama_001468,seed_000175__conflict__low,llama,conflict,low,0.0,0.0,0.6666666666666666,False,False,True,101,100
eval_llama_001469,seed_000175__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,100,100
eval_llama_001470,seed_000175__conflict__high,llama,conflict,high,1.0,1.0,1.0,False,False,False,100,100
eval_llama_001471,seed_000176__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,September,September
eval_llama_001472,seed_000176__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,September,September
eval_llama_001473,seed_000176__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,September,September
eval_llama_001474,seed_000177__conflict__low,llama,conflict,low,0.0,0.4285714285714285,0.5348837209302325,True,False,False,"$3.5 billion, 12,000 people.","US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide"
eval_llama_001475,seed_000177__conflict__medium,llama,conflict,medium,0.0,0.4285714285714285,0.5454545454545454,False,False,True,"US$4.5 billion, 12,000 people.","US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide"
eval_llama_001476,seed_000177__conflict__high,llama,conflict,high,0.0,0.4285714285714285,0.5454545454545454,False,False,True,"US$4.5 billion, 12,000 people.","US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide"
eval_llama_001477,seed_000178__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,LiveRamp,LiveRamp
eval_llama_001478,seed_000178__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,LiveRamp,LiveRamp
eval_llama_001479,seed_000178__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,LiveRamp,LiveRamp
eval_llama_001480,seed_000181__conflict__low,llama,conflict,low,0.0,0.5,0.9090909090909091,False,False,True,$2.9 trillion,$1.9 trillion
eval_llama_001481,seed_000181__conflict__medium,llama,conflict,medium,0.0,0.5,0.9090909090909091,False,False,True,$2.9 trillion,$1.9 trillion
eval_llama_001482,seed_000181__conflict__high,llama,conflict,high,0.0,0.5,0.9090909090909091,False,False,True,$2.9 trillion,$1.9 trillion
eval_llama_001483,seed_000182__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc."
eval_llama_001484,seed_000182__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc."
eval_llama_001485,seed_000182__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc."
eval_llama_001486,seed_000183__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,3D laser scanning technology,3D laser scanning technology
eval_llama_001487,seed_000183__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,3D laser scanning technology,3D laser scanning technology
eval_llama_001488,seed_000183__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,3D laser scanning technology,3D laser scanning technology
eval_llama_001489,seed_000189__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,"Manhattan, New York.","Manhattan, New York"
eval_llama_001490,seed_000189__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,"Manhattan, New York.","Manhattan, New York"
eval_llama_001491,seed_000189__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,"Manhattan, New York.","Manhattan, New York"
eval_llama_001492,seed_000191__conflict__low,llama,conflict,low,0.0,0.5,0.3870967741935484,True,False,False,"videos, multimedia content",videos
eval_llama_001493,seed_000191__conflict__medium,llama,conflict,medium,0.0,0.5,0.3870967741935484,True,False,False,"videos, multimedia content",videos
eval_llama_001494,seed_000191__conflict__high,llama,conflict,high,0.0,0.5,0.3870967741935484,True,False,False,"videos, multimedia content",videos
eval_llama_001495,seed_000196__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,"August 5, 1976","August 5, 1976"
eval_llama_001496,seed_000196__conflict__medium,llama,conflict,medium,0.0,0.6666666666666666,0.9230769230769231,False,False,False,"August 5, 1973","August 5, 1976"
eval_llama_001497,seed_000196__conflict__high,llama,conflict,high,0.0,0.6666666666666666,0.9230769230769231,False,False,False,"August 5, 1973","August 5, 1976"
eval_llama_001498,seed_000197__conflict__low,llama,conflict,low,1.0,1.0,1.0,True,False,False,Wrocław,Wrocław
eval_llama_001499,seed_000197__conflict__medium,llama,conflict,medium,1.0,1.0,1.0,True,False,False,Wrocław,Wrocław
eval_llama_001500,seed_000197__conflict__high,llama,conflict,high,1.0,1.0,1.0,True,False,False,Wrocław,Wrocław
eval_llama_001501,seed_000000__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.18181818181818182,,True,False,I don't know.,16 May 1950
eval_llama_001502,seed_000000__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.18181818181818182,,True,False,I don't know.,16 May 1950
eval_llama_001503,seed_000000__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,16 May 1950
eval_llama_001504,seed_000001__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.16666666666666666,,True,False,I don't know.,20 April 1918
eval_llama_001505,seed_000001__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.16666666666666666,,True,False,I don't know.,20 April 1918
eval_llama_001506,seed_000001__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.16666666666666666,,True,False,I don't know.,20 April 1918
eval_llama_001507,seed_000002__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.25,,True,False,I don't know.,"El Paso, Texas"
eval_llama_001508,seed_000002__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.25,,True,False,I don't know.,"El Paso, Texas"
eval_llama_001509,seed_000002__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.25,,True,False,I don't know.,"El Paso, Texas"
eval_llama_001510,seed_000003__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.3870967741935484,,True,False,I don't know.,"Bloomington, Illinois"
eval_llama_001511,seed_000003__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.3870967741935484,,True,False,I don't know.,"Bloomington, Illinois"
eval_llama_001512,seed_000003__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.3870967741935484,,True,False,I don't know.,"Bloomington, Illinois"
eval_llama_001513,seed_000004__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2,,True,False,I don't know.,Jacob William Davis
eval_llama_001514,seed_000004__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2,,True,False,I don't know.,Jacob William Davis
eval_llama_001515,seed_000004__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2,,True,False,I don't know.,Jacob William Davis
eval_llama_001516,seed_000005__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2727272727272727,,True,False,I don't know.,"University of California, Berkeley"
eval_llama_001517,seed_000005__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2727272727272727,,True,False,I don't know.,"University of California, Berkeley"
eval_llama_001518,seed_000005__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2727272727272727,,True,False,I don't know.,"University of California, Berkeley"
eval_llama_001519,seed_000006__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2608695652173913,,True,False,I don't know.,"University of Maryland, College Park"
eval_llama_001520,seed_000006__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2608695652173913,,True,False,I don't know.,"University of Maryland, College Park"
eval_llama_001521,seed_000006__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2608695652173913,,True,False,I don't know.,"University of Maryland, College Park"
eval_llama_001522,seed_000007__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.16,,True,False,I don't know.,"August 16, 1877"
eval_llama_001523,seed_000007__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.16,,True,False,I don't know.,"August 16, 1877"
eval_llama_001524,seed_000007__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.16,,True,False,I don't know.,"August 16, 1877"
eval_llama_001525,seed_000008__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.17391304347826086,,True,False,I don't know.,"March 5, 1846"
eval_llama_001526,seed_000008__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.17391304347826086,,True,False,I don't know.,"March 5, 1846"
eval_llama_001527,seed_000008__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.17391304347826086,,True,False,I don't know.,"March 5, 1846"
eval_llama_001528,seed_000009__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1959
eval_llama_001529,seed_000009__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1959
eval_llama_001530,seed_000009__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1959
eval_llama_001531,seed_000010__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.1111111111111111,,True,False,I don't know.,Seattle
eval_llama_001532,seed_000010__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.1111111111111111,,True,False,I don't know.,Seattle
eval_llama_001533,seed_000010__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.1111111111111111,,True,False,I don't know.,Seattle
eval_llama_001534,seed_000011__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.3157894736842105,,True,False,I don't know.,Abington
eval_llama_001535,seed_000011__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.3157894736842105,,True,False,I don't know.,Abington
eval_llama_001536,seed_000011__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.3157894736842105,,True,False,I don't know.,Abington
eval_llama_001537,seed_000012__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2727272727272727,,True,False,I don't know.,7 June 1862
eval_llama_001538,seed_000012__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2727272727272727,,True,False,I don't know.,7 June 1862
eval_llama_001539,seed_000012__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2727272727272727,,True,False,I don't know.,7 June 1862
eval_llama_001540,seed_000013__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.15384615384615385,,True,False,I don't know.,1 February 1976
eval_llama_001541,seed_000013__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.15384615384615385,,True,False,I don't know.,1 February 1976
eval_llama_001542,seed_000013__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.15384615384615385,,True,False,I don't know.,1 February 1976
eval_llama_001543,seed_000014__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.16666666666666666,,True,False,I don't know.,"August 7, 1946"
eval_llama_001544,seed_000014__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.16666666666666666,,True,False,I don't know.,"August 7, 1946"
eval_llama_001545,seed_000014__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.16666666666666666,,True,False,I don't know.,"August 7, 1946"
eval_llama_001546,seed_000015__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"February 15, 1988"
eval_llama_001547,seed_000015__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"February 15, 1988"
eval_llama_001548,seed_000015__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"February 15, 1988"
eval_llama_001549,seed_000016__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.15625,,True,False,I don't know.,instruments to measure smog and car exhaust emissions
eval_llama_001550,seed_000016__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.15625,,True,False,I don't know.,instruments to measure smog and car exhaust emissions
eval_llama_001551,seed_000016__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.15625,,True,False,I don't know.,instruments to measure smog and car exhaust emissions
eval_llama_001552,seed_000017__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.23076923076923078,,True,False,I don't know.,The engine exploded
eval_llama_001553,seed_000017__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.23076923076923078,,True,False,I don't know.,The engine exploded
eval_llama_001554,seed_000017__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.23076923076923078,,True,False,I don't know.,The engine exploded
eval_llama_001555,seed_000018__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1950
eval_llama_001556,seed_000018__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1950
eval_llama_001557,seed_000018__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1950
eval_llama_001558,seed_000019__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.13793103448275862,,True,False,I don't know.,Cornell University
eval_llama_001559,seed_000019__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.13793103448275862,,True,False,I don't know.,Cornell University
eval_llama_001560,seed_000019__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.13793103448275862,,True,False,I don't know.,Cornell University
eval_llama_001561,seed_000020__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2,,True,False,I don't know.,director of Space Science and Exploratory Studies
eval_llama_001562,seed_000020__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2,,True,False,I don't know.,director of Space Science and Exploratory Studies
eval_llama_001563,seed_000020__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2,,True,False,I don't know.,director of Space Science and Exploratory Studies
eval_llama_001564,seed_000021__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2,,True,False,I don't know.,Pennsylvania State University
eval_llama_001565,seed_000021__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2,,True,False,I don't know.,Pennsylvania State University
eval_llama_001566,seed_000021__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2,,True,False,I don't know.,Pennsylvania State University
eval_llama_001567,seed_000022__hard_negative__low,llama,hard_negative,low,0.0,0.6666666666666666,0.7213114754098361,True,False,True,Bardeen and Schrieffer.,John Bardeen and John Robert Schrieffer
eval_llama_001568,seed_000022__hard_negative__medium,llama,hard_negative,medium,1.0,1.0,1.0,True,False,True,John Bardeen and John Robert Schrieffer.,John Bardeen and John Robert Schrieffer
eval_llama_001569,seed_000022__hard_negative__high,llama,hard_negative,high,1.0,1.0,1.0,True,False,True,John Bardeen and John Robert Schrieffer.,John Bardeen and John Robert Schrieffer
eval_llama_001570,seed_000023__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Loie Fuller
eval_llama_001571,seed_000023__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Loie Fuller
eval_llama_001572,seed_000023__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Loie Fuller
eval_llama_001573,seed_000024__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.09523809523809523,,True,False,I don't know.,obstetrics
eval_llama_001574,seed_000024__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.09523809523809523,,True,False,I don't know.,obstetrics
eval_llama_001575,seed_000024__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.09523809523809523,,True,False,I don't know.,obstetrics
eval_llama_001576,seed_000025__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.14285714285714285,,True,False,I don't know.,7th
eval_llama_001577,seed_000025__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.14285714285714285,,True,False,I don't know.,7th
eval_llama_001578,seed_000025__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.14285714285714285,,True,False,I don't know.,7th
eval_llama_001579,seed_000026__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.25,,True,False,I don't know.,Director of the Brigham and Women's Hospital Biorepository
eval_llama_001580,seed_000026__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.25,,True,False,I don't know.,Director of the Brigham and Women's Hospital Biorepository
eval_llama_001581,seed_000026__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.25,,True,False,I don't know.,Director of the Brigham and Women's Hospital Biorepository
eval_llama_001582,seed_000027__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.19047619047619047,,True,False,I don't know.,Pittsburgh
eval_llama_001583,seed_000027__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.19047619047619047,,True,False,I don't know.,Pittsburgh
eval_llama_001584,seed_000027__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.19047619047619047,,True,False,I don't know.,Pittsburgh
eval_llama_001585,seed_000028__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,84
eval_llama_001586,seed_000028__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,84
eval_llama_001587,seed_000028__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,84
eval_llama_001588,seed_000029__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1927
eval_llama_001589,seed_000029__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1927
eval_llama_001590,seed_000029__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1927
eval_llama_001591,seed_000030__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1973
eval_llama_001592,seed_000030__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1973
eval_llama_001593,seed_000030__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1973
eval_llama_001594,seed_000031__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2,,True,False,I don't know.,Hungarian
eval_llama_001595,seed_000031__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2,,True,False,I don't know.,Hungarian
eval_llama_001596,seed_000031__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2,,True,False,I don't know.,Hungarian
eval_llama_001597,seed_000032__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.2,,True,False,I don't know.,bachelor's degree in sculpture
eval_llama_001598,seed_000032__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.2,,True,False,I don't know.,bachelor's degree in sculpture
eval_llama_001599,seed_000032__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.2,,True,False,I don't know.,bachelor's degree in sculpture
eval_llama_001600,seed_000033__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.18518518518518517,,True,False,I don't know.,Alexander Prokhorov and Charles Hard Townes
eval_llama_001601,seed_000033__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.18518518518518517,,True,False,I don't know.,Alexander Prokhorov and Charles Hard Townes
eval_llama_001602,seed_000033__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.18518518518518517,,True,False,I don't know.,Alexander Prokhorov and Charles Hard Townes
eval_llama_001603,seed_000034__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,Salzburg
eval_llama_001604,seed_000034__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,Salzburg
eval_llama_001605,seed_000034__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,Salzburg
eval_llama_001606,seed_000035__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1969
eval_llama_001607,seed_000035__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1969
eval_llama_001608,seed_000035__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1969
eval_llama_001609,seed_000036__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.26666666666666666,,True,False,I don't know.,Jack St. Clair Kilby
eval_llama_001610,seed_000036__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.26666666666666666,,True,False,I don't know.,Jack St. Clair Kilby
eval_llama_001611,seed_000036__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.26666666666666666,,True,False,I don't know.,Jack St. Clair Kilby
eval_llama_001612,seed_000037__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.24,,True,False,I don't know.,Polykarp Kusch
eval_llama_001613,seed_000037__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.24,,True,False,I don't know.,Polykarp Kusch
eval_llama_001614,seed_000037__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.24,,True,False,I don't know.,Polykarp Kusch
eval_llama_001615,seed_000038__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.23076923076923078,,True,False,I don't know.,Reinhard Genzel
eval_llama_001616,seed_000038__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.23076923076923078,,True,False,I don't know.,Reinhard Genzel
eval_llama_001617,seed_000038__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.23076923076923078,,True,False,I don't know.,Reinhard Genzel
eval_llama_001618,seed_000039__hard_negative__low,llama,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1919
eval_llama_001619,seed_000039__hard_negative__medium,llama,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1919
eval_llama_001620,seed_000039__hard_negative__high,llama,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1919
